         26.0900,      83295.8440,         25.6221,         65.4300,         64.8000,          0.0768,       1004.0000,          0.0000,
         26.1000,      83295.8440,         25.7451,         64.1000,         63.0500,          0.0750,       1003.0000,          0.0000,
         26.0900,      83295.1410,         25.7139,         65.4300,         64.8000,          0.0768,       1002.0000,          0.0000,
         26.0900,      83294.4140,         25.6729,         61.8800,         61.1000,          0.0726,       1004.0000,          0.0000,
         26.1000,      83301.1560,         25.5918,         64.4300,         63.8000,          0.0757,       1004.0000,          0.0000,
         26.0900,      83298.5000,         25.7344,         65.4300,         64.8000,          0.0768,       1003.0000,          0.0000,
         26.0900,      83302.3910,         25.6836,         64.1000,         63.0500,          0.0750,        998.0000,          0.0000,
         26.0900,      83294.4140,         25.6729,         61.8800,         60.1000,          0.0719,       1004.0000,          0.0000,
         26.1000,      83301.1560,         25.6221,         64.4300,         64.8000,          0.0763,       1003.0000,          0.0000,
         26.0900,      83297.7970,         25.7861,         64.1000,         62.0500,          0.0744,       1003.0000,          0.0000,
         26.0900,      83297.0700,         25.6221,         65.4300,         63.8000,          0.0762,       1003.0000,          0.0000,
         26.0900,      83297.0700,         25.6123,         61.8800,         60.1000,          0.0719,       1004.0000,          0.0000,
         26.0800,      83291.7500,         25.6826,         62.8800,         61.1000,          0.0731,       1003.0000,          0.0000,
         26.0900,      83297.7970,         25.8262,         64.4300,         63.8000,          0.0757,       1004.0000,          0.0000,
         26.0800,      83297.7970,         25.8877,         60.8800,         59.1000,          0.0708,       1003.0000,          0.0000,
         26.0900,      83297.7970,         25.7246,         63.4300,         63.8000,          0.0751,       1003.0000,          0.0000,
         26.0900,      83295.1410,         25.6426,         63.4300,         62.8000,          0.0745,       1003.0000,          0.0000,
         26.0600,      83295.6720,         25.9678,         62.2100,         59.8500,          0.0720,       1003.0000,          0.0000,
         26.0800,      83299.0310,         25.9277,         64.4300,         63.8000,          0.0757,       1003.0000,          0.0000,
         26.0800,      83298.3280,         25.9990,         63.4300,         63.8000,          0.0751,       1003.0000,          0.0000,
         26.0700,      83291.6090,         25.9785,         63.4300,         63.8000,          0.0751,       1003.0000,          0.0000,
         26.0700,      83294.9690,         25.9170,         63.4300,         61.8000,          0.0739,       1003.0000,          0.0000,
